Train_ID,Train_Type,Priority,Section_ID,Scheduled_Arrival,Scheduled_Departure,Delay_Mins,Junction_Ahead,Platform_Avail,Track_Capacity,Signal_Status,Maintenance_Block,Disruption,Conflict_Flag,Throughput_Target,Hour
17678,Maintenance,Medium,SEC_11,05:41,01:48,2,Yes,3,1,Green,No,None,0,15,5
17679,Freight,High,SEC_47,09:24,22:07,24,No,2,1,Yellow,Yes,Breakdown,0,20,9
17680,Express,Low,SEC_02,18:03,04:57,30,No,0,4,Green,No,None,1,14,18
17681,Freight,Medium,SEC_06,18:02,10:56,15,No,4,4,Yellow,No,None,1,18,18
17682,Local,Medium,SEC_11,16:13,19:32,1,No,4,4,Green,No,None,0,20,16
17683,Passenger,Medium,SEC_15,09:05,19:15,26,Yes,4,3,Red,No,None,0,12,9
17684,Passenger,Low,SEC_09,15:08,04:58,0,Yes,1,3,Green,No,Breakdown,0,10,15
17685,Maintenance,High,SEC_12,20:11,15:55,25,No,1,1,Red,No,None,1,12,20
17686,Passenger,High,SEC_36,11:59,04:59,7,Yes,4,1,Red,No,None,0,17,11
17687,Express,Low,SEC_28,13:25,09:40,29,Yes,0,1,Red,No,Congestion,0,20,13
17688,Local,Low,SEC_23,01:41,21:23,2,No,1,4,Green,No,Congestion,0,20,1
17689,Freight,Low,SEC_27,03:31,18:28,16,Yes,2,3,Green,No,None,0,19,3
17690,Local,High,SEC_24,05:29,02:08,26,No,3,4,Green,No,None,1,14,5
17691,Passenger,High,SEC_14,22:27,21:19,18,Yes,1,4,Yellow,No,None,1,15,22
17692,Freight,High,SEC_35,12:54,07:03,23,Yes,1,3,Yellow,No,None,0,17,12
17693,Maintenance,High,SEC_27,13:35,10:35,15,No,0,4,Green,No,None,0,15,13
17694,Local,Medium,SEC_21,09:09,11:22,26,No,0,3,Yellow,No,None,0,14,9
17695,Freight,High,SEC_49,04:28,06:59,19,Yes,2,2,Green,No,None,0,10,4
17696,Freight,Medium,SEC_13,03:11,07:09,9,No,2,1,Green,No,Breakdown,0,20,3
17697,Freight,High,SEC_08,21:58,22:28,26,Yes,2,2,Yellow,No,None,0,14,21
17698,Express,Medium,SEC_44,13:38,23:44,22,Yes,2,1,Green,No,Breakdown,0,17,13
17699,Local,Low,SEC_44,01:13,23:13,23,Yes,1,1,Yellow,No,None,0,14,1
17700,Freight,High,SEC_44,09:59,15:38,14,No,2,2,Yellow,No,None,0,15,9
17701,Local,Medium,SEC_34,15:02,15:16,6,No,2,3,Green,No,None,1,15,15
17702,Freight,Medium,SEC_42,07:54,19:50,15,Yes,4,4,Green,No,None,0,12,7
17703,Maintenance,High,SEC_23,16:03,11:08,16,Yes,1,2,Green,No,None,1,16,16
17704,Maintenance,Medium,SEC_09,20:29,07:40,19,Yes,1,1,Green,No,None,0,18,20
17705,Maintenance,Medium,SEC_01,18:14,04:20,12,No,1,3,Green,No,None,0,11,18
17706,Passenger,Medium,SEC_36,19:57,09:31,28,Yes,3,2,Red,No,None,0,12,19
17707,Freight,Low,SEC_46,09:29,04:45,9,No,2,3,Yellow,No,None,0,15,9
17708,Passenger,Medium,SEC_16,09:22,17:28,8,Yes,2,2,Green,No,Congestion,0,14,9
17709,Local,High,SEC_25,23:11,06:39,6,Yes,2,2,Yellow,No,None,0,14,23
17710,Passenger,Medium,SEC_18,08:14,04:55,11,No,0,3,Green,No,Breakdown,0,11,8
17711,Local,High,SEC_34,17:19,05:19,30,Yes,0,3,Green,No,None,1,16,17
17712,Local,Medium,SEC_38,00:02,22:55,0,No,0,3,Green,No,Congestion,1,13,0
17713,Local,Medium,SEC_03,07:38,08:52,23,Yes,3,3,Green,No,Congestion,1,18,7
17714,Passenger,High,SEC_20,14:07,08:07,15,No,2,2,Green,No,None,0,10,14
17715,Freight,Low,SEC_19,14:58,16:23,3,Yes,1,4,Green,No,None,0,14,14
17716,Passenger,Low,SEC_13,21:31,07:22,29,No,1,3,Yellow,No,Breakdown,0,16,21
17717,Freight,Low,SEC_17,04:43,00:21,13,No,4,2,Green,No,None,0,14,4
17718,Freight,Medium,SEC_14,11:57,17:46,29,No,0,3,Green,No,None,1,10,11
17719,Local,Medium,SEC_30,08:52,21:26,27,No,3,4,Red,No,None,0,12,8
17720,Passenger,Low,SEC_22,08:14,15:01,22,Yes,4,2,Green,No,None,0,18,8
17721,Freight,Medium,SEC_43,14:51,12:01,28,No,3,4,Red,No,None,0,10,14
17722,Maintenance,Low,SEC_48,11:36,13:06,21,No,1,2,Green,No,None,0,16,11
17723,Freight,High,SEC_43,00:21,10:46,22,Yes,2,2,Green,Yes,None,0,18,0
17724,Maintenance,High,SEC_29,18:10,16:20,25,Yes,1,3,Green,No,None,0,13,18
17725,Passenger,Medium,SEC_50,17:05,16:14,25,Yes,1,4,Green,No,Weather,0,12,17
17726,Passenger,Medium,SEC_02,16:45,15:08,16,No,0,1,Green,No,None,0,13,16
17727,Passenger,Medium,SEC_08,11:56,20:52,11,Yes,1,4,Green,No,Weather,0,13,11
17728,Freight,Low,SEC_14,04:38,19:50,14,No,3,1,Green,No,Congestion,0,18,4
17729,Express,High,SEC_34,15:56,23:54,21,No,2,4,Green,No,None,0,12,15
17730,Freight,High,SEC_13,08:28,08:05,11,No,0,3,Green,No,Breakdown,0,19,8
17731,Freight,Low,SEC_10,22:46,00:30,2,No,4,4,Red,No,Congestion,0,20,22
17732,Local,High,SEC_08,03:30,04:36,9,Yes,1,4,Green,No,None,0,20,3
17733,Local,Medium,SEC_07,19:22,22:25,19,No,0,1,Red,No,Breakdown,0,17,19
17734,Freight,Medium,SEC_13,23:06,00:00,16,Yes,0,1,Green,No,None,0,20,23
17735,Maintenance,High,SEC_26,13:57,21:37,13,No,0,4,Green,No,Breakdown,1,16,13
17736,Local,High,SEC_32,03:03,08:18,12,No,3,3,Yellow,No,Congestion,0,20,3
17737,Freight,Medium,SEC_19,23:59,04:20,29,No,4,1,Yellow,No,Congestion,0,19,23
17738,Express,Low,SEC_15,13:24,16:21,12,No,0,3,Yellow,No,None,1,20,13
17739,Maintenance,Medium,SEC_02,06:14,19:11,25,Yes,3,1,Green,No,None,0,10,6
17740,Passenger,Medium,SEC_37,11:45,05:28,7,No,4,2,Yellow,No,None,1,14,11
17741,Freight,Medium,SEC_19,12:18,12:55,13,No,2,2,Green,No,None,0,14,12
17742,Freight,High,SEC_33,11:47,07:34,1,No,3,2,Green,No,Breakdown,0,10,11
17743,Maintenance,High,SEC_39,15:32,10:51,18,No,0,2,Red,No,None,0,19,15
17744,Local,Medium,SEC_50,14:36,00:24,22,No,1,2,Green,No,Congestion,0,10,14
17745,Local,High,SEC_33,05:58,13:28,1,No,3,2,Yellow,No,None,0,16,5
17746,Local,High,SEC_01,20:16,20:55,11,No,2,3,Green,Yes,None,0,12,20
17747,Passenger,Medium,SEC_39,10:58,12:14,19,No,4,3,Green,No,Weather,0,10,10
17748,Maintenance,Medium,SEC_28,03:49,22:52,11,No,2,1,Yellow,No,Congestion,0,10,3
17749,Maintenance,High,SEC_17,19:45,07:46,22,No,4,4,Green,No,None,0,10,19
17750,Local,Medium,SEC_06,22:08,12:32,27,Yes,3,4,Green,No,None,0,12,22
17751,Local,Medium,SEC_44,02:02,10:51,18,Yes,4,4,Green,No,Breakdown,0,11,2
17752,Express,High,SEC_20,10:19,14:20,15,No,0,4,Yellow,No,Congestion,0,11,10
17753,Express,Low,SEC_47,22:53,03:05,1,No,3,2,Green,No,None,0,17,22
17754,Freight,High,SEC_13,04:35,11:00,7,Yes,1,4,Red,No,Weather,0,11,4
17755,Freight,Low,SEC_12,11:55,09:58,1,No,2,2,Red,No,None,0,17,11
17756,Maintenance,High,SEC_30,11:35,17:32,9,No,2,4,Red,No,None,0,17,11
17757,Maintenance,Low,SEC_21,02:54,06:31,15,No,3,1,Yellow,No,None,1,18,2
17758,Passenger,High,SEC_02,01:03,01:24,6,Yes,1,3,Yellow,Yes,None,0,20,1
17759,Passenger,Medium,SEC_18,23:35,07:57,26,Yes,3,2,Green,No,None,1,20,23
17760,Express,Medium,SEC_28,06:01,00:50,18,No,0,3,Yellow,No,None,0,16,6
17761,Freight,Medium,SEC_04,10:04,05:10,19,Yes,0,4,Yellow,No,None,0,14,10
17762,Express,Medium,SEC_42,12:35,18:24,21,Yes,1,3,Red,No,Breakdown,0,12,12
17763,Express,High,SEC_43,08:38,09:30,26,No,3,4,Red,No,None,1,19,8
17764,Freight,Medium,SEC_06,12:41,15:47,2,No,1,3,Green,No,None,1,19,12
17765,Passenger,High,SEC_38,06:49,09:17,16,No,1,3,Green,No,Weather,1,19,6
17766,Freight,Low,SEC_09,17:33,21:49,27,Yes,0,4,Green,No,None,0,13,17
17767,Local,High,SEC_20,20:00,02:11,7,No,0,4,Green,No,None,1,12,20
17768,Local,Medium,SEC_45,12:22,09:27,3,Yes,1,2,Green,No,None,0,15,12
17769,Local,Medium,SEC_30,01:35,15:56,0,Yes,1,3,Red,No,Weather,1,14,1
17770,Maintenance,Medium,SEC_37,08:07,08:29,17,No,4,2,Red,No,None,0,11,8
17771,Passenger,High,SEC_38,17:29,17:44,21,No,0,4,Green,No,Breakdown,1,15,17
17772,Passenger,Medium,SEC_04,15:35,23:45,30,Yes,1,4,Yellow,No,None,0,14,15
17773,Maintenance,Medium,SEC_38,03:17,18:13,0,Yes,4,1,Green,No,None,0,19,3
17774,Express,Low,SEC_50,01:52,01:10,8,Yes,1,1,Green,Yes,None,0,19,1
17775,Local,Medium,SEC_13,10:51,07:02,13,No,4,1,Green,No,None,0,13,10
17776,Local,Medium,SEC_35,23:35,14:44,6,Yes,1,4,Red,No,None,0,16,23
17777,Express,Medium,SEC_30,23:45,07:12,7,Yes,3,3,Green,No,None,0,18,23
17778,Freight,High,SEC_42,20:31,15:21,7,No,0,4,Green,No,None,0,10,20
17779,Freight,Medium,SEC_04,16:29,00:01,21,No,1,4,Yellow,No,Congestion,1,17,16
17780,Passenger,Medium,SEC_25,07:32,12:28,23,Yes,2,1,Green,No,Congestion,0,10,7
17781,Maintenance,Medium,SEC_31,18:50,13:33,22,No,2,3,Green,No,None,0,20,18
17782,Passenger,Medium,SEC_47,20:38,15:13,0,No,4,2,Green,No,None,0,14,20
17783,Freight,Medium,SEC_12,00:32,06:53,2,Yes,0,1,Green,No,None,0,10,0
17784,Express,Low,SEC_15,09:12,13:49,8,No,4,4,Red,No,None,0,11,9
17785,Passenger,Medium,SEC_26,21:04,16:04,7,No,0,4,Green,Yes,Breakdown,1,20,21
17786,Local,Medium,SEC_10,11:59,10:17,4,Yes,2,3,Green,No,None,0,17,11
17787,Local,Medium,SEC_12,02:50,15:25,0,No,2,2,Green,No,Weather,0,18,2
17788,Express,Medium,SEC_22,03:46,09:05,1,Yes,4,3,Green,No,None,1,10,3
17789,Freight,High,SEC_40,12:10,13:01,9,No,3,3,Yellow,No,None,0,19,12
17790,Local,High,SEC_21,01:28,08:59,13,No,2,2,Green,No,None,1,16,1
17791,Local,High,SEC_35,08:28,12:20,14,No,0,2,Green,No,Congestion,0,13,8
17792,Maintenance,Medium,SEC_07,11:35,22:51,9,No,1,1,Green,Yes,Weather,0,13,11
17793,Passenger,Low,SEC_18,18:09,11:01,8,Yes,1,3,Green,No,Weather,0,15,18
17794,Freight,Medium,SEC_27,10:06,02:12,11,Yes,1,1,Yellow,No,None,0,19,10
17795,Passenger,Medium,SEC_35,12:40,20:32,9,No,2,3,Green,No,Weather,0,13,12
17796,Freight,Low,SEC_47,11:01,19:35,23,No,3,3,Green,No,None,0,20,11
17797,Local,Low,SEC_02,21:52,17:24,8,No,2,1,Green,No,None,1,18,21
17798,Maintenance,Medium,SEC_32,00:26,12:37,17,Yes,0,1,Green,No,None,0,18,0
17799,Passenger,High,SEC_15,06:00,05:14,18,No,2,3,Green,Yes,None,0,16,6
17800,Local,High,SEC_45,15:03,17:16,18,No,2,4,Green,No,None,0,10,15
17801,Freight,High,SEC_24,07:48,13:35,16,No,2,2,Green,No,Congestion,0,15,7
17802,Passenger,High,SEC_20,20:50,00:31,1,No,2,3,Red,No,None,1,14,20
17803,Passenger,High,SEC_10,03:59,07:42,9,No,0,1,Yellow,No,Breakdown,0,14,3
17804,Local,Medium,SEC_24,03:07,12:16,4,Yes,2,4,Green,No,None,0,17,3
17805,Passenger,High,SEC_24,09:25,20:13,6,No,3,3,Yellow,No,None,0,14,9
17806,Maintenance,High,SEC_24,15:18,16:51,5,No,4,3,Red,No,None,0,12,15
17807,Maintenance,High,SEC_40,00:36,23:55,29,Yes,0,4,Red,No,None,0,11,0
17808,Local,Medium,SEC_48,01:28,00:07,1,No,3,2,Green,No,None,1,13,1
17809,Freight,Medium,SEC_48,15:44,18:10,7,Yes,1,2,Green,No,None,0,14,15
17810,Local,Medium,SEC_34,05:35,22:09,3,Yes,1,2,Yellow,Yes,None,0,16,5
17811,Maintenance,High,SEC_41,06:01,00:04,26,Yes,0,1,Red,No,None,0,20,6
17812,Express,Medium,SEC_40,22:41,15:19,17,No,4,2,Yellow,No,None,0,13,22
17813,Express,High,SEC_11,13:07,19:27,30,No,2,4,Green,No,Congestion,0,18,13
17814,Passenger,High,SEC_26,02:34,04:47,3,No,0,4,Green,No,None,0,16,2
17815,Passenger,Low,SEC_01,01:27,02:29,7,No,2,3,Green,No,Congestion,0,15,1
17816,Express,Low,SEC_30,16:18,22:33,29,No,2,2,Green,No,None,0,18,16
17817,Maintenance,Medium,SEC_43,09:43,16:53,30,Yes,1,1,Green,No,Congestion,0,17,9
17818,Passenger,Low,SEC_18,22:10,00:47,16,Yes,4,4,Green,No,None,0,13,22
17819,Local,Medium,SEC_26,08:29,22:55,26,No,2,1,Green,No,Breakdown,0,14,8
17820,Local,High,SEC_47,12:05,01:30,24,No,0,4,Green,No,Breakdown,0,20,12
17821,Maintenance,Low,SEC_09,13:30,19:06,13,Yes,1,4,Green,Yes,None,0,10,13
17822,Passenger,High,SEC_09,21:10,10:37,7,Yes,2,4,Green,No,Weather,0,11,21
17823,Local,Medium,SEC_01,04:30,01:45,13,No,1,1,Green,No,Weather,0,13,4
17824,Passenger,High,SEC_07,01:38,03:18,7,No,1,4,Green,No,None,0,12,1
17825,Passenger,Medium,SEC_44,16:37,21:28,25,No,0,4,Green,No,Weather,0,20,16
17826,Local,Medium,SEC_42,13:35,01:33,24,Yes,0,4,Yellow,No,Weather,0,12,13
17827,Express,Medium,SEC_16,02:42,12:44,13,No,3,1,Green,Yes,None,0,10,2
17828,Local,High,SEC_38,00:13,02:20,22,No,2,4,Yellow,Yes,None,0,17,0
17829,Maintenance,Medium,SEC_11,05:28,05:20,10,Yes,1,4,Red,No,None,0,11,5
17830,Freight,Medium,SEC_25,22:58,16:28,8,No,3,2,Yellow,No,Weather,0,13,22
17831,Local,Low,SEC_29,16:58,00:38,30,No,0,4,Yellow,No,Breakdown,0,17,16
17832,Passenger,Medium,SEC_19,16:54,06:44,16,Yes,4,3,Red,No,None,0,12,16
17833,Passenger,Medium,SEC_18,10:27,21:08,16,Yes,1,3,Green,No,None,1,12,10
17834,Local,High,SEC_47,21:06,17:00,11,No,4,4,Green,No,None,1,10,21
17835,Freight,Low,SEC_29,12:39,10:53,19,Yes,4,4,Yellow,No,None,0,12,12
17836,Local,High,SEC_16,07:40,21:56,1,No,1,3,Red,No,None,0,16,7
17837,Freight,High,SEC_46,06:56,10:09,23,Yes,3,3,Yellow,No,None,0,19,6
17838,Freight,Medium,SEC_40,21:08,16:26,16,No,3,1,Green,No,None,0,19,21
17839,Maintenance,Low,SEC_08,10:33,16:11,19,Yes,1,3,Green,No,None,0,11,10
17840,Passenger,High,SEC_34,17:21,09:11,10,Yes,2,1,Green,No,Weather,0,15,17
17841,Passenger,High,SEC_06,02:49,05:20,26,Yes,4,3,Green,No,Congestion,1,16,2
17842,Freight,Medium,SEC_45,15:39,05:37,29,No,3,4,Green,No,None,0,13,15
17843,Passenger,High,SEC_45,22:07,19:57,8,Yes,1,4,Yellow,No,None,0,19,22
17844,Express,Medium,SEC_30,05:56,07:36,17,No,0,3,Green,No,None,1,14,5
17845,Freight,Medium,SEC_44,01:15,05:33,5,No,0,3,Yellow,No,Congestion,0,15,1
17846,Passenger,Medium,SEC_34,20:40,16:39,3,No,1,3,Green,No,None,0,19,20
17847,Express,High,SEC_21,18:20,21:28,13,No,2,3,Yellow,No,Breakdown,1,13,18
17848,Maintenance,High,SEC_12,14:55,08:20,27,No,0,4,Green,No,None,0,10,14
17849,Passenger,Low,SEC_49,01:46,07:54,19,No,2,1,Green,No,Congestion,0,12,1
17850,Express,Low,SEC_06,21:42,10:09,21,No,1,2,Green,No,None,0,19,21
17851,Local,High,SEC_39,19:43,16:22,9,Yes,1,2,Green,No,None,0,16,19
17852,Local,High,SEC_06,14:47,19:12,28,No,4,1,Yellow,No,None,0,18,14
17853,Express,High,SEC_04,05:02,21:40,3,Yes,1,3,Green,Yes,Weather,0,17,5
17854,Freight,Medium,SEC_09,05:22,14:30,14,Yes,2,1,Green,No,None,0,17,5
17855,Freight,Medium,SEC_05,02:52,12:31,8,Yes,3,4,Green,No,None,0,15,2
17856,Passenger,Medium,SEC_10,12:43,12:12,11,No,0,1,Green,No,None,0,14,12
17857,Local,Medium,SEC_47,07:01,20:03,27,Yes,0,2,Yellow,No,Weather,1,20,7
17858,Freight,Medium,SEC_08,06:16,21:41,7,No,4,1,Yellow,No,Weather,1,20,6
17859,Freight,Low,SEC_23,06:32,14:20,23,No,3,3,Green,No,Congestion,0,19,6
17860,Local,High,SEC_04,03:46,09:52,4,No,2,1,Yellow,No,None,0,12,3
17861,Maintenance,High,SEC_37,03:43,07:30,15,Yes,2,2,Yellow,No,None,0,19,3
17862,Freight,High,SEC_07,15:20,09:20,21,No,4,3,Green,No,Congestion,0,11,15
17863,Express,Low,SEC_06,17:45,16:04,14,Yes,1,4,Yellow,No,None,0,10,17
17864,Passenger,Medium,SEC_45,13:27,12:20,16,No,3,2,Green,No,None,1,14,13
17865,Freight,Medium,SEC_42,10:59,20:59,0,Yes,0,3,Yellow,No,None,0,19,10
17866,Freight,High,SEC_15,15:46,18:43,30,Yes,3,3,Green,Yes,None,1,10,15
17867,Maintenance,High,SEC_35,21:05,11:24,24,Yes,4,4,Green,No,Weather,0,12,21
17868,Express,High,SEC_50,23:44,20:27,11,Yes,1,2,Green,No,Weather,1,18,23
17869,Passenger,Medium,SEC_32,16:35,01:20,19,Yes,3,2,Green,No,None,0,20,16
17870,Freight,High,SEC_14,11:49,08:55,18,No,1,1,Green,No,None,0,15,11
17871,Passenger,High,SEC_35,07:11,21:56,4,Yes,3,1,Green,No,Weather,0,17,7
17872,Local,Medium,SEC_11,03:39,22:01,29,No,0,3,Red,No,None,1,11,3
17873,Freight,High,SEC_10,01:28,00:45,14,No,2,3,Green,No,None,0,10,1
17874,Freight,Medium,SEC_17,03:43,12:02,8,Yes,3,3,Green,No,None,0,14,3
17875,Local,High,SEC_13,20:21,19:56,24,Yes,2,3,Green,No,Breakdown,0,15,20
17876,Maintenance,Low,SEC_34,09:30,04:01,2,Yes,2,4,Red,Yes,None,1,20,9
17877,Freight,Medium,SEC_45,14:59,20:28,11,Yes,2,1,Green,No,None,1,17,14
17878,Passenger,Low,SEC_05,08:40,17:08,22,No,4,4,Yellow,No,None,1,19,8
17879,Express,Medium,SEC_48,06:58,21:27,30,No,0,4,Green,No,None,0,11,6
17880,Passenger,Low,SEC_10,01:38,11:36,18,Yes,2,1,Green,No,Breakdown,0,19,1
17881,Maintenance,Low,SEC_32,08:49,17:54,14,No,0,2,Green,No,None,0,18,8
17882,Express,Medium,SEC_12,22:11,22:33,2,Yes,3,1,Green,No,None,0,13,22
17883,Passenger,Low,SEC_13,06:31,09:53,19,Yes,0,4,Green,No,None,0,10,6
17884,Passenger,Medium,SEC_21,18:21,09:57,17,No,1,3,Yellow,No,None,0,10,18
17885,Local,Medium,SEC_48,23:15,02:55,21,No,2,1,Green,Yes,None,0,14,23
17886,Maintenance,High,SEC_33,07:29,13:04,15,Yes,3,4,Green,No,None,0,12,7
17887,Local,Medium,SEC_41,18:05,23:22,14,No,2,4,Green,Yes,None,1,16,18
17888,Express,Medium,SEC_48,01:33,12:58,4,Yes,2,3,Green,No,None,0,19,1
17889,Local,Medium,SEC_47,07:58,23:27,9,No,3,2,Green,No,Breakdown,0,20,7
17890,Maintenance,High,SEC_50,09:52,16:05,9,No,3,4,Green,No,None,0,20,9
17891,Freight,Medium,SEC_32,20:42,12:28,12,Yes,4,4,Red,No,Breakdown,1,18,20
17892,Freight,High,SEC_12,19:58,11:34,17,Yes,4,2,Green,No,Breakdown,0,11,19
17893,Express,Medium,SEC_46,19:55,15:04,27,No,4,4,Green,No,Breakdown,1,16,19
17894,Freight,High,SEC_35,02:58,01:10,9,Yes,0,1,Yellow,No,Breakdown,0,14,2
17895,Local,Low,SEC_36,15:34,03:21,15,No,1,1,Yellow,No,None,1,17,15
17896,Express,High,SEC_38,07:50,00:44,30,Yes,1,4,Green,No,Congestion,1,18,7
17897,Maintenance,High,SEC_48,11:49,17:15,1,No,0,4,Yellow,No,None,0,19,11
17898,Express,Low,SEC_28,12:42,01:40,29,Yes,4,2,Green,No,Breakdown,0,20,12
17899,Express,Medium,SEC_13,12:20,11:04,17,No,1,3,Yellow,No,None,0,15,12
17900,Passenger,High,SEC_12,02:37,04:21,3,No,4,1,Green,No,None,0,19,2
17901,Passenger,Medium,SEC_22,22:02,12:15,18,No,3,2,Yellow,No,Breakdown,0,12,22
17902,Express,High,SEC_44,00:45,18:08,24,Yes,0,3,Yellow,No,None,0,12,0
17903,Freight,Low,SEC_02,22:19,15:31,28,Yes,4,1,Green,No,Congestion,0,14,22
17904,Passenger,Medium,SEC_29,06:56,18:35,4,No,0,1,Green,No,Breakdown,1,15,6
17905,Maintenance,High,SEC_13,08:00,14:08,27,Yes,2,4,Green,No,Weather,0,17,8
17906,Local,Medium,SEC_35,09:44,15:57,16,No,0,3,Green,No,Weather,0,18,9
17907,Passenger,High,SEC_13,11:03,23:05,1,No,0,4,Red,No,None,0,15,11
17908,Express,Medium,SEC_34,06:09,07:32,14,No,4,2,Red,No,Breakdown,0,14,6
17909,Freight,Low,SEC_19,21:24,13:35,22,No,0,3,Yellow,No,None,0,12,21
17910,Local,Low,SEC_09,06:14,09:58,23,Yes,2,3,Green,No,Congestion,0,11,6
17911,Passenger,Medium,SEC_31,18:38,15:35,5,Yes,3,4,Green,Yes,None,0,11,18
17912,Freight,Medium,SEC_33,13:52,01:01,28,No,1,1,Red,No,None,0,18,13
17913,Freight,High,SEC_27,13:17,12:42,22,No,3,1,Yellow,No,Weather,0,16,13
17914,Freight,Medium,SEC_45,09:02,09:56,17,No,0,4,Green,No,None,0,10,9
17915,Express,Medium,SEC_02,05:21,05:06,13,Yes,2,2,Green,No,None,0,14,5
17916,Maintenance,Medium,SEC_15,22:53,14:51,11,No,2,4,Green,No,None,0,10,22
17917,Freight,Low,SEC_19,08:45,18:02,5,No,3,3,Yellow,No,Breakdown,0,20,8
17918,Local,High,SEC_31,20:30,20:26,27,Yes,4,1,Green,No,None,0,20,20
17919,Passenger,High,SEC_16,20:55,13:53,21,Yes,1,2,Green,No,Congestion,0,15,20
17920,Local,High,SEC_43,07:00,01:22,19,Yes,0,3,Yellow,No,None,0,11,7
17921,Express,High,SEC_15,02:28,15:54,26,No,0,4,Green,No,None,0,17,2
17922,Express,High,SEC_06,21:05,16:14,19,Yes,3,1,Green,No,None,0,20,21
17923,Local,Medium,SEC_14,00:17,12:43,17,No,2,2,Green,No,Weather,0,13,0
17924,Maintenance,Medium,SEC_27,09:54,06:51,2,No,2,1,Green,No,None,0,16,9
17925,Express,High,SEC_38,16:57,19:02,25,No,4,2,Green,Yes,None,1,10,16
17926,Express,Medium,SEC_19,20:00,08:02,5,Yes,1,4,Green,No,None,0,18,20
17927,Local,High,SEC_37,21:30,15:51,3,Yes,0,2,Green,No,None,1,15,21
17928,Express,Medium,SEC_43,22:07,02:39,18,Yes,3,3,Yellow,No,Weather,1,13,22
17929,Maintenance,Medium,SEC_04,11:50,07:25,29,Yes,4,1,Green,No,None,0,17,11
17930,Maintenance,Medium,SEC_26,13:18,23:14,16,Yes,1,2,Green,No,Weather,1,16,13
17931,Maintenance,Low,SEC_09,16:59,04:12,27,Yes,0,3,Green,No,None,0,16,16
17932,Passenger,High,SEC_41,15:18,14:38,30,No,1,1,Yellow,No,Congestion,0,11,15
17933,Maintenance,Medium,SEC_49,04:21,11:34,10,Yes,0,4,Red,No,Congestion,0,12,4
17934,Maintenance,Low,SEC_40,18:03,07:09,13,No,1,3,Green,No,None,0,12,18
17935,Passenger,Medium,SEC_15,04:04,01:07,26,Yes,1,3,Green,Yes,Congestion,0,18,4
17936,Freight,High,SEC_41,23:00,21:49,10,Yes,3,1,Yellow,No,Weather,0,19,23
17937,Express,Medium,SEC_37,17:27,11:21,28,No,4,4,Red,No,None,0,20,17
17938,Maintenance,Medium,SEC_04,14:20,17:18,18,No,2,2,Red,No,None,1,18,14
17939,Express,Low,SEC_26,18:22,04:15,16,Yes,1,3,Green,No,None,1,12,18
17940,Local,High,SEC_18,13:58,16:40,3,No,3,1,Green,No,None,1,20,13
17941,Express,High,SEC_41,05:31,09:18,11,No,2,1,Yellow,No,None,0,11,5
17942,Passenger,Medium,SEC_35,17:31,11:00,3,No,4,1,Green,No,Congestion,0,13,17
17943,Express,High,SEC_41,07:36,21:16,26,Yes,4,2,Green,No,None,1,12,7
17944,Express,High,SEC_41,21:07,02:38,11,Yes,1,1,Green,No,None,1,11,21
17945,Express,High,SEC_29,05:09,19:08,16,Yes,0,2,Red,No,Weather,0,10,5
17946,Freight,High,SEC_24,02:12,22:04,14,Yes,4,4,Green,No,Breakdown,0,12,2
17947,Freight,High,SEC_04,06:29,08:50,6,Yes,3,2,Green,No,None,0,17,6
17948,Local,Low,SEC_21,03:44,10:13,20,No,1,1,Yellow,No,None,0,15,3
17949,Passenger,High,SEC_39,05:15,13:39,0,No,4,1,Green,No,None,0,20,5
17950,Express,High,SEC_07,21:26,23:19,4,No,1,3,Green,No,Breakdown,1,12,21
17951,Express,High,SEC_23,20:28,00:03,11,Yes,0,2,Green,No,None,0,19,20
17952,Express,Low,SEC_40,00:29,15:24,6,Yes,4,3,Red,No,None,0,15,0
17953,Express,Medium,SEC_21,23:12,00:50,21,Yes,1,2,Yellow,No,None,0,18,23
17954,Freight,Medium,SEC_01,01:19,23:02,25,No,3,1,Yellow,No,Weather,0,10,1
17955,Local,High,SEC_41,18:05,01:48,30,No,4,3,Green,No,Congestion,0,13,18
17956,Maintenance,Low,SEC_25,10:48,10:57,14,Yes,0,3,Green,No,None,0,17,10
17957,Passenger,Medium,SEC_31,08:36,02:06,4,Yes,2,4,Green,No,None,0,15,8
17958,Express,High,SEC_44,04:15,09:34,23,No,2,4,Yellow,No,None,0,13,4
17959,Local,Medium,SEC_38,03:31,07:24,8,No,1,1,Yellow,No,None,0,16,3
17960,Maintenance,Low,SEC_45,19:28,23:04,0,Yes,4,1,Green,No,Weather,0,11,19
17961,Local,Medium,SEC_05,12:16,09:11,5,Yes,4,3,Green,No,None,0,10,12
17962,Freight,Low,SEC_31,08:24,17:37,15,Yes,0,4,Yellow,No,None,1,18,8
17963,Maintenance,Low,SEC_01,12:15,07:49,30,No,2,1,Green,Yes,None,1,19,12
17964,Local,High,SEC_30,19:41,05:54,14,Yes,3,1,Red,No,None,0,10,19
17965,Freight,Medium,SEC_18,09:51,08:47,1,No,2,4,Green,No,None,1,10,9
17966,Local,High,SEC_08,15:22,10:24,12,No,4,4,Yellow,No,Breakdown,0,14,15
17967,Local,Low,SEC_26,19:32,01:16,23,Yes,3,2,Yellow,No,None,0,13,19
